image,name,author,format,book_depository_stars,price,currency,old_price,isbn,category,img_paths
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9788/1722/9788172241643.jpg,Mein Kampf,Adolf Hitler,Paperback,3.0,13.49,$,,9788172241643,History-Archaeology,dataset/History-Archaeology/0000039.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8470/9781847083357.jpg,Stasiland,Anna Funder,Paperback,4.0,9.09,$,12.4,9781847083357,History-Archaeology,dataset/History-Archaeology/0000040.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4862/9780486298238.jpg,Meditations,Marcus Aurelius,Paperback,4.0,4.02,$,,9780486298238,History-Archaeology,dataset/History-Archaeology/0000041.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2413/9780241380376.jpg,Heroes,Stephen Fry,Paperback,4.5,18.36,$,,9780241380376,History-Archaeology,dataset/History-Archaeology/0000042.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1404/9780140455113.jpg,The Republic,Plato,Paperback,4.0,9.52,$,11.4,9780140455113,History-Archaeology,dataset/History-Archaeology/0000043.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0622/9780062238863.jpg,American Sniper,Chris Kyle,Paperback,4.0,7.81,$,10.3,9780062238863,History-Archaeology,dataset/History-Archaeology/0000044.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5712/9780571258246.jpg,The Remains of the Day,Kazuo Ishiguro,Paperback,4.0,8.83,$,10.3,9780571258246,History-Archaeology,dataset/History-Archaeology/0000045.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8460/9781846042843.jpg,Man's Search For Meaning,Viktor E. Frankl,Hardback,4.5,13.18,$,16.0,9781846042843,History-Archaeology,dataset/History-Archaeology/0000046.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1413/9780141315188.jpg,The Diary of a Young Girl,Anne Frank,Paperback,4.0,8.29,$,10.3,9780141315188,History-Archaeology,dataset/History-Archaeology/0000047.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2500/9781250058904.jpg,Humans of New York,Brandon Stanton,Hardback,4.5,23.45,$,30.4,9781250058904,History-Archaeology,dataset/History-Archaeology/0000048.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1411/9780141183053.jpg,Homage to Catalonia,George Orwell,Paperback,4.0,9.53,$,11.4,9780141183053,History-Archaeology,dataset/History-Archaeology/0000049.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1430/9780143039884.jpg,Eichmann in Jerusalem,Hannah Arendt,Paperback,4.0,12.82,$,13.9,9780143039884,History-Archaeology,dataset/History-Archaeology/0000050.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5712/9780571200733.jpg,The Remains of the Day,Kazuo Ishiguro,Paperback,4.0,7.05,$,7.8,9780571200733,History-Archaeology,dataset/History-Archaeology/0000051.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3491/9780349140100.jpg,Gurkha,Colour Sergeant Kailash Limbu,Paperback,4.0,5.24,$,11.4,9780349140100,History-Archaeology,dataset/History-Archaeology/0000052.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8434/9781843446361.jpg,A Short History Of The Middle East,Gordon Kerr,Paperback,3.5,8.92,$,12.4,9781843446361,History-Archaeology,dataset/History-Archaeology/0000053.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4165/9781416526247.jpg,Infidel,Ayaan Hirsi Ali,Paperback,4.0,9.05,$,12.9,9781416526247,History-Archaeology,dataset/History-Archaeology/0000054.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4087/9781408711408.jpg,Fire and Fury,Michael Wolff,Hardback,3.5,9.03,$,25.2,9781408711408,History-Archaeology,dataset/History-Archaeology/0000055.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7538/9780753825853.jpg,Shadows Of The Workhouse,Jennifer Worth,Paperback,4.0,8.04,$,11.4,9780753825853,History-Archaeology,dataset/History-Archaeology/0000056.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1411/9780141184388.jpg,Down and Out in Paris and London,George Orwell,Paperback,4.0,8.72,$,10.3,9780141184388,History-Archaeology,dataset/History-Archaeology/0000057.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7538/9780753827871.jpg,Call The Midwife,Jennifer Worth,Paperback,4.0,7.89,$,11.4,9780753827871,History-Archaeology,dataset/History-Archaeology/0000058.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9252/9781925240702.jpg,Between The World And Me,Ta-Nehisi Coates,Paperback,4.5,10.18,$,13.9,9781925240702,History-Archaeology,dataset/History-Archaeology/0000059.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3491/9780349100135.jpg,If This Is A Man/The Truce,Primo Levi,Paperback,4.5,8.65,$,12.9,9780349100135,History-Archaeology,dataset/History-Archaeology/0000060.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4736/9781473630819.jpg,The Secret Lives of Colour,Kassia St. Clair,Hardback,4.0,17.75,$,24.0,9781473630819,History-Archaeology,dataset/History-Archaeology/0000061.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2419/9780241972137.jpg,The Spy and the Traitor,Ben Macintyre,Paperback,4.5,9.42,$,13.0,9780241972137,History-Archaeology,dataset/History-Archaeology/0000062.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8452/9781845299477.jpg,A Brief History of the Samurai,Jonathan Clements,Paperback,3.5,5.67,$,12.9,9781845299477,History-Archaeology,dataset/History-Archaeology/0000063.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0082/9780008201326.jpg,Hidden Figures,Margot Lee Shetterly,Paperback,4.0,8.83,$,11.4,9780008201326,History-Archaeology,dataset/History-Archaeology/0000064.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1413/9780141395869.jpg,Meditations,Marcus Aurelius,Hardback,4.0,11.25,$,12.4,9780141395869,History-Archaeology,dataset/History-Archaeology/0000065.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8411/9781841197906.jpg,A Brief History of the Celts,Peter Ellis,Paperback,4.0,4.83,$,11.4,9781841197906,History-Archaeology,dataset/History-Archaeology/0000066.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8070/9780807014271.jpg,Man's Search for Meaning,Viktor E. Frankl,Paperback,4.5,11.97,$,15.0,9780807014271,History-Archaeology,dataset/History-Archaeology/0000067.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8570/9780857080097.jpg,The Art of War,Sun Tzu,Hardback,4.0,9.84,$,12.0,9780857080097,History-Archaeology,dataset/History-Archaeology/0000068.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3001/9780300143324.jpg,A Little History of the World,Ernst H. Gombrich,Paperback,4.0,11.69,$,12.4,9780300143324,History-Archaeology,dataset/History-Archaeology/0000069.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7803/9781780330488.jpg,A Brief History of the Roman Empire,Dr. Stephen P. Kershaw,Paperback,3.5,6.41,$,13.0,9781780330488,History-Archaeology,dataset/History-Archaeology/0000070.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7515/9780751557411.jpg,Born Survivors,Wendy Holden,Paperback,4.0,8.18,$,11.4,9780751557411,History-Archaeology,dataset/History-Archaeology/0000071.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8452/9781845296445.jpg,The Long Walk,Slavomir Rawicz,Paperback,4.0,7.49,$,11.4,9781845296445,History-Archaeology,dataset/History-Archaeology/0000072.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7802/9781780220253.jpg,Jerusalem,Simon Sebag Montefiore,Paperback,4.0,14.13,$,18.0,9781780220253,History-Archaeology,dataset/History-Archaeology/0000073.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3933/9780393338829.jpg,The Big Short,Michael Lewis,Paperback,4.5,10.6,$,11.4,9780393338829,History-Archaeology,dataset/History-Archaeology/0000074.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141034645.jpg,The Better Angels of Our Nature,Steven Pinker,Paperback,4.0,16.69,$,18.0,9780141034645,History-Archaeology,dataset/History-Archaeology/0000075.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7873/9781787330672.jpg,21 Lessons for the 21st Century,Yuval Noah Harari,Hardback,4.0,17.99,$,23.0,9781787330672,History-Archaeology,dataset/History-Archaeology/0000076.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4059/9781405940368.jpg,Heroes,Stephen Fry,Paperback,4.5,10.04,$,11.5,9781405940368,History-Archaeology,dataset/History-Archaeology/0000077.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7847/9781784700089.jpg,Alan Turing: The Enigma,Andrew Hodges,Paperback,4.0,13.41,$,13.9,9781784700089,History-Archaeology,dataset/History-Archaeology/0000078.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8485/9781848549005.jpg,The Invention of Nature,Andrea Wulf,Paperback,4.5,10.34,$,13.9,9781848549005,History-Archaeology,dataset/History-Archaeology/0000079.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1413/9780141397986.jpg,The Communist Manifesto,Friedrich Engels,Paperback,3.5,2.81,$,3.84,9780141397986,History-Archaeology,dataset/History-Archaeology/0000080.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1419/9780141988351.jpg,Chernobyl,Serhii Plokhy,Paperback,4.5,10.2,$,12.9,9780141988351,History-Archaeology,dataset/History-Archaeology/0000081.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3303/9780330375481.jpg,The Men Who Stare At Goats,Jon Ronson,Paperback,3.5,5.08,$,12.4,9780330375481,History-Archaeology,dataset/History-Archaeology/0000082.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8434/9781843430858.jpg,The Gulag Archipelago,Aleksandr Solzhenitsyn,Paperback,4.0,17.92,$,21.1,9781843430858,History-Archaeology,dataset/History-Archaeology/0000083.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7881/9781788160605.jpg,Women & Power,Mary Beard,Hardback,4.0,7.52,$,10.3,9781788160605,History-Archaeology,dataset/History-Archaeology/0000084.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7538/9780753823064.jpg,Farewell To The East End,Jennifer Worth,Paperback,4.5,7.76,$,11.4,9780753823064,History-Archaeology,dataset/History-Archaeology/0000085.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5527/9780552777353.jpg,At Home,Bill Bryson,Paperback,4.0,11.53,$,,9780552777353,History-Archaeology,dataset/History-Archaeology/0000086.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7812/9781781256848.jpg,The Age of Surveillance Capitalism,Shoshana Zuboff,Hardback,4.0,23.93,$,30.9,9781781256848,History-Archaeology,dataset/History-Archaeology/0000087.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8470/9781847081414.jpg,Nothing To Envy,Barbara Demick,Paperback,4.5,9.15,$,11.4,9781847081414,History-Archaeology,dataset/History-Archaeology/0000088.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0075/9780007580422.jpg,Twelve Years a Slave,Solomon Northup,Paperback,4.0,3.44,$,5.64,9780007580422,History-Archaeology,dataset/History-Archaeology/0000089.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2412/9780241270530.jpg,Chernobyl Prayer,Svetlana Alexievich,Paperback,4.5,9.66,$,12.4,9780241270530,History-Archaeology,dataset/History-Archaeology/0000090.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141000428.jpg,Ordinary Men,Christopher R. Browning,Paperback,4.0,9.71,$,12.9,9780141000428,History-Archaeology,dataset/History-Archaeology/0000091.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8639/9781863956116.jpg,Girt: The Unauthorised History of Australia,David Hunt,Paperback,4.0,22.98,$,,9781863956116,History-Archaeology,dataset/History-Archaeology/0000092.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5290/9781529005493.jpg,The Moment of Lift,Melinda Gates,Hardback,4.5,14.44,$,21.1,9781529005493,History-Archaeology,dataset/History-Archaeology/0000093.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1419/9780141983165.jpg,Blitzed,Norman Ohler,Paperback,4.0,9.93,$,12.4,9780141983165,History-Archaeology,dataset/History-Archaeology/0000094.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4736/9781473630833.jpg,The Secret Lives of Colour,Kassia St. Clair,Paperback,4.0,12.11,$,16.0,9781473630833,History-Archaeology,dataset/History-Archaeology/0000095.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4447/9781444783056.jpg,The Churchill Factor,Boris Johnson,Paperback,4.0,9.43,$,15.0,9781444783056,History-Archaeology,dataset/History-Archaeology/0000096.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4746/9781474601917.jpg,East West Street,Philippe Sands,Paperback,4.5,9.4,$,12.4,9781474601917,History-Archaeology,dataset/History-Archaeology/0000097.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141027821.jpg,The Sleepwalkers,Christopher Clark,Paperback,4.0,12.77,$,13.9,9780141027821,History-Archaeology,dataset/History-Archaeology/0000098.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6162/9781616200466.jpg,Drunken Botanist : The Plants That Create the World's Great Drinks,Amy Stewart,Hardback,4.0,18.16,$,19.95,9781616200466,History-Archaeology,dataset/History-Archaeology/0000099.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4714/9781471408496.jpg,The Tattooist of Auschwitz,Heather Morris,Paperback,4.0,7.17,$,10.3,9781471408496,History-Archaeology,dataset/History-Archaeology/0000100.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2413/9780241380369.jpg,Heroes,Stephen Fry,Hardback,4.5,20.72,$,24.0,9780241380369,History-Archaeology,dataset/History-Archaeology/0000101.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141023816.jpg,The Art of War,Sun Tzu,Paperback,4.0,4.95,$,6.7,9780141023816,History-Archaeology,dataset/History-Archaeology/0000102.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4091/9781409184676.jpg,The Ordnance Survey Puzzle Book,Ordnance Survey,Paperback,3.5,13.2,$,18.0,9781409184676,History-Archaeology,dataset/History-Archaeology/0000103.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2419/9780241951774.jpg,A History of the World in 100 Objects,Neil MacGregor,Paperback,4.0,12.0,$,13.9,9780241951774,History-Archaeology,dataset/History-Archaeology/0000104.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9084/9781908402479.jpg,Bradshaw's Continental Railway Guide full edition,,Hardback,4.0,26.51,$,30.9,9781908402479,History-Archaeology,dataset/History-Archaeology/0000105.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8459/9781845950996.jpg,The Time Traveller's Guide to Medieval England,Ian Mortimer,Paperback,4.0,10.28,$,12.9,9781845950996,History-Archaeology,dataset/History-Archaeology/0000106.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3454/9780345476098.jpg,The Guns of August,Barbara W Tuchman,Paperback,4.0,9.08,$,9.3,9780345476098,History-Archaeology,dataset/History-Archaeology/0000107.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8914/9780891419198.jpg,With the Old Breed,E B Sledge,Paperback,4.5,8.72,$,,9780891419198,History-Archaeology,dataset/History-Archaeology/0000108.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4729/9781472958006.jpg,The Strange Death of Europe,Douglas Murray,Paperback,4.0,9.98,$,12.4,9781472958006,History-Archaeology,dataset/History-Archaeology/0000109.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7433/9781743311325.jpg,Biggest Estate on Earth,Bill Gammage,Paperback,4.0,30.31,$,,9781743311325,History-Archaeology,dataset/History-Archaeology/0000110.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9475/9781947534087.jpg,Dark Emu,Bruce Pascoe,Paperback,4.5,15.69,$,16.0,9781947534087,History-Archaeology,dataset/History-Archaeology/0000111.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141032405.jpg,Stalingrad,Antony Beevor,Paperback,4.5,12.11,$,12.4,9780141032405,History-Archaeology,dataset/History-Archaeology/0000112.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9348/9780934868075.jpg,Society of the Spectacle,Guy Debord,Paperback,4.0,8.58,$,9.5,9780934868075,History-Archaeology,dataset/History-Archaeology/0000113.jpg
