image,name,author,format,book_depository_stars,price,currency,old_price,isbn,category,img_paths
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7842/9781784298470.jpg,The Life-Changing Magic of Not Giving a F**k,Sarah Knight,Paperback,3.5,13.75,$,16.0,9781784298470,Humour,dataset/Humour/0000016.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4091/9781409120537.jpg,Attachments,Rainbow Rowell,Paperback,4.0,7.79,$,11.4,9781409120537,Humour,dataset/Humour/0000017.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3303/9780330354912.jpg,How Proust Can Change Your Life,Alain de Botton,Paperback,4.0,6.49,$,11.4,9780330354912,Humour,dataset/Humour/0000018.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8461/9781846148583.jpg,Wreck This Journal Everywhere,Keri Smith,Paperback,4.0,5.83,$,7.8,9781846148583,Humour,dataset/Humour/0000019.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0994/9780099457046.jpg,Moab Is My Washpot,Stephen Fry,Paperback,4.0,5.99,$,12.9,9780099457046,Humour,dataset/Humour/0000020.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4521/9781452106557.jpg,Darth Vader and Son,Jeffrey Brown,Hardback,4.0,9.61,$,12.9,9781452106557,Humour,dataset/Humour/0000021.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8498/9781849832496.jpg,The Playbook,Barney Stinson,Paperback,4.0,7.0,$,10.3,9781849832496,Humour,dataset/Humour/0000022.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3304/9780330492270.jpg,The Psychopath Test,Jon Ronson,Paperback,4.0,8.23,$,12.9,9780330492270,Humour,dataset/Humour/0000023.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0919/9780091957179.jpg,Is Everyone Hanging Out Without Me?,Mindy Kaling,Paperback,4.0,8.96,$,11.4,9780091957179,Humour,dataset/Humour/0000024.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7181/9780718183547.jpg,How it Works: The Wife,Jason Hazeley,Hardback,4.0,7.82,$,10.3,9780718183547,Humour,dataset/Humour/0000025.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4494/9781449410247.jpg,How to Tell If Your Cat is Plotting to Kill You,Matthew Inman,Paperback,4.0,10.56,$,12.62,9781449410247,Humour,dataset/Humour/0000026.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5459/9780545935173.jpg,Dog Man 5: Lord of the Fleas,Dav Pilkey,Hardback,4.5,10.89,$,13.9,9780545935173,Humour,dataset/Humour/0000027.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4736/9781473616349.jpg,A Man Called Ove,Fredrik Backman,Paperback,4.5,8.64,$,9.5,9781473616349,Humour,dataset/Humour/0000028.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4071/9781407120690.jpg,The Brilliant World of Tom Gates,Liz Pichon,Paperback,4.0,11.24,$,,9781407120690,Humour,dataset/Humour/0000029.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8619/9781861974044.jpg,The Concise 48 Laws Of Power,Robert Greene,Paperback,4.5,7.91,$,11.4,9781861974044,Humour,dataset/Humour/0000030.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7864/9781786483843.jpg,Five on Brexit Island,Bruno Vincent,Hardback,3.0,7.11,$,10.3,9781786483843,Humour,dataset/Humour/0000031.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4391/9781439110003.jpg,The Bro Code,Barney Stinson,Paperback,3.5,12.13,$,15.0,9781439110003,Humour,dataset/Humour/0000032.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7864/9781786484086.jpg,Get Your Sh*t Together,Sarah Knight,Hardback,3.5,13.0,$,18.0,9781786484086,Humour,dataset/Humour/0000033.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7181/9780718184308.jpg,How it Works: The Grandparent,Jason Hazeley,Hardback,3.5,7.82,$,10.3,9780718184308,Humour,dataset/Humour/0000034.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5098/9781509858613.jpg,This is Going to Hurt,Adam Kay,Hardback,4.5,12.81,$,21.1,9781509858613,Humour,dataset/Humour/0000035.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3491/9780349113913.jpg,Me Talk Pretty One Day,David Sedaris,Paperback,4.0,7.38,$,11.4,9780349113913,Humour,dataset/Humour/0000036.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4736/9781473680326.jpg,How To,Randall Munroe,Hardback,4.5,14.37,$,21.1,9781473680326,Humour,dataset/Humour/0000037.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7181/9780718183516.jpg,The Ladybird Book of the Hangover,Jason Hazeley,Hardback,4.0,7.84,$,10.3,9780718183516,Humour,dataset/Humour/0000038.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2411/9780241187296.jpg,Together is Better,Simon Sinek,Hardback,4.0,13.24,$,16.0,9780241187296,Humour,dataset/Humour/0000039.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7535/9780753545669.jpg,Release Your Anger: Midnight Edition: An Adult Coloring Book with 40 Swear Words to Color and Relax,James Alexander,Paperback,4.5,9.45,$,11.4,9780753545669,Humour,dataset/Humour/0000040.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7181/9780718184377.jpg,The Ladybird Book of the Meeting,Jason Hazeley,Hardback,4.0,7.83,$,10.3,9780718184377,Humour,dataset/Humour/0000041.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4447/9781444734164.jpg,Is it Just Me?,Miranda Hart,Paperback,4.0,8.35,$,12.9,9781444734164,Humour,dataset/Humour/0000042.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8476/9781847679277.jpg,An Idiot Abroad,Karl Pilkington,Paperback,4.0,8.47,$,12.4,9781847679277,Humour,dataset/Humour/0000043.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6177/9781617750250.jpg,Go the F**k to Sleep,Ricardo Cortes,Hardback,4.5,12.99,$,,9781617750250,Humour,dataset/Humour/0000044.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7181/9780718183523.jpg,The Ladybird Book of Mindfulness,Jason Hazeley,Hardback,4.0,7.84,$,10.3,9780718183523,Humour,dataset/Humour/0000045.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7181/9780718184261.jpg,How it Works: The Dad,Jason Hazeley,Hardback,4.0,7.83,$,10.3,9780718184261,Humour,dataset/Humour/0000046.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3304/9780330492294.jpg,So You've Been Publicly Shamed,Jon Ronson,Paperback,4.0,4.96,$,11.5,9780330492294,Humour,dataset/Humour/0000047.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8461/9781846147548.jpg,It,Alexa Chung,Hardback,3.5,19.72,$,25.2,9781846147548,Humour,dataset/Humour/0000048.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4000/9781400049622.jpg,The Zombie Survival Guide,Max Brooks,Paperback,4.0,13.39,$,16.0,9781400049622,Humour,dataset/Humour/0000049.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7181/9780718183530.jpg,The Ladybird Book of the Mid-Life Crisis,Jason Hazeley,Hardback,4.0,7.84,$,10.3,9780718183530,Humour,dataset/Humour/0000050.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0621/9780062124296.jpg,How to Be a Woman,Caitlin Moran,Paperback,3.5,9.14,$,,9780062124296,Humour,dataset/Humour/0000051.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8118/9780811874557.jpg,All My Friends Are Dead,Avery Monsen,Hardback,4.0,7.08,$,8.8,9780811874557,Humour,dataset/Humour/0000052.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9731/9781973124269.jpg,Milk and Vine,Emily Beck,Paperback,4.0,9.35,$,,9781973124269,Humour,dataset/Humour/0000053.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5854/9781585428816.jpg,The Internet is a Playground,David Thorne,Paperback,4.0,15.09,$,,9781585428816,Humour,dataset/Humour/0000054.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8575/9780857522344.jpg,The Road to Little Dribbling,Bill Bryson,Hardback,3.5,21.19,$,24.0,9780857522344,Humour,dataset/Humour/0000055.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4059/9781405918060.jpg,The Rosie Effect,Graeme Simsion,Paperback,3.5,9.39,$,11.4,9781405918060,Humour,dataset/Humour/0000056.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2413/9780241322710.jpg,Everything I Know About Love,Dolly Alderton,Hardback,4.0,15.64,$,16.0,9780241322710,Humour,dataset/Humour/0000057.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2240/9780224095372.jpg,Hyperbole and a Half,Allie Brosh,Paperback,4.0,14.13,$,15.0,9780224095372,Humour,dataset/Humour/0000058.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0622/9780062282712.jpg,Bad Feminist,Roxane Gay,Paperback,4.0,13.03,$,16.0,9780062282712,Humour,dataset/Humour/0000059.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0919/9780091940744.jpg,How To Be a Woman,Caitlin Moran,Paperback,3.5,9.27,$,11.4,9780091940744,Humour,dataset/Humour/0000060.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5459/9780545935180.jpg,The Adventures of Dog Man 4: Dog Man and Cat Kid,Dav Pilkey,Hardback,4.5,11.09,$,13.9,9780545935180,Humour,dataset/Humour/0000061.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7624/9780762428212.jpg,Harry Potter Golden Snitch Sticker Kit,Running Press,Paperback,4.0,6.15,$,7.99,9780762428212,Humour,dataset/Humour/0000062.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5947/9781594743344.jpg,Pride And Prejudice And Zombies,Jane Austen,Paperback,3.5,10.95,$,15.0,9781594743344,Humour,dataset/Humour/0000063.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1419/9780141981468.jpg,Modern Romance,Aziz Ansari,Paperback,4.0,9.47,$,11.4,9780141981468,Humour,dataset/Humour/0000064.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2501/9781250153715.jpg,The Adventure Zone,Carey Pietsch,Paperback,4.5,14.49,$,20.1,9781250153715,Humour,dataset/Humour/0000065.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7864/9781786495976.jpg,"My Sister, the Serial Killer",Oyinkan Braithwaite,Hardback,4.0,12.44,$,,9781786495976,Humour,dataset/Humour/0000066.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7181/9780718184339.jpg,How it Works: The Cat,Jason Hazeley,Hardback,4.0,7.07,$,8.8,9780718184339,Humour,dataset/Humour/0000067.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4746/9781474610278.jpg,Always Look on the Bright Side of Life,Eric Idle,Hardback,4.0,16.65,$,24.0,9781474610278,Humour,dataset/Humour/0000068.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0609/9780060976255.jpg,Understanding Comics,Scott McCloud,Paperback,4.0,16.35,$,25.2,9780060976255,Humour,dataset/Humour/0000069.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7864/9781786482228.jpg,Five Go Gluten Free,Bruno Vincent,Hardback,3.5,7.14,$,10.3,9781786482228,Humour,dataset/Humour/0000070.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0073/9780007318865.jpg,Cyanide and Happiness,Robert DenBleyker,Hardback,4.0,13.94,$,16.0,9780007318865,Humour,dataset/Humour/0000071.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7864/9781786482266.jpg,Five Give Up the Booze,Bruno Vincent,Hardback,3.5,7.07,$,10.3,9781786482266,Humour,dataset/Humour/0000072.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141040080.jpg,Mother Tongue,Bill Bryson,Paperback,4.0,9.55,$,12.4,9780141040080,Humour,dataset/Humour/0000073.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5947/9781594746376.jpg,William Shakespeare's Star Wars,Ian Doescher,Hardback,4.0,11.5,$,15.0,9781594746376,Humour,dataset/Humour/0000074.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4521/9781452118697.jpg,Vader's Little Princess,Jeffrey Brown,Hardback,4.0,10.49,$,13.49,9781452118697,Humour,dataset/Humour/0000075.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7515/9780751547832.jpg,Bossypants,Tina Fey,Paperback,4.0,8.29,$,12.4,9780751547832,Humour,dataset/Humour/0000076.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7181/9780718184452.jpg,The Ladybird Book of the Zombie Apocalypse,Jason Hazeley,Hardback,4.0,7.11,$,8.8,9780718184452,Humour,dataset/Humour/0000077.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2501/9781250153708.jpg,The Adventure Zone,Carey Pietsch,Paperback,4.5,13.46,$,20.1,9781250153708,Humour,dataset/Humour/0000078.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7181/9780718183585.jpg,The Ladybird Book of the Shed,Jason Hazeley,Hardback,4.0,7.84,$,10.3,9780718183585,Humour,dataset/Humour/0000079.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3303/9780330375481.jpg,The Men Who Stare At Goats,Jon Ronson,Paperback,3.5,5.08,$,12.4,9780330375481,Humour,dataset/Humour/0000080.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3995/9780399534607.jpg,How To Be An Explorer Of The World,Keri Smith,Paperback,4.0,11.26,$,16.0,9780399534607,Humour,dataset/Humour/0000081.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3303/9780330375467.jpg,Them: Adventures with Extremists,Jon Ronson,Paperback,4.0,5.08,$,14.4,9780330375467,Humour,dataset/Humour/0000082.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7624/9780762440627.jpg,Harry Potter Hedwig Owl Kit and Sticker Book,Running Press,Paperback,4.5,5.56,$,7.99,9780762440627,Humour,dataset/Humour/0000083.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7181/9780718183578.jpg,The Ladybird Book of Dating,Jason Hazeley,Hardback,4.0,7.84,$,9.5,9780718183578,Humour,dataset/Humour/0000084.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8639/9781863956116.jpg,Girt: The Unauthorised History of Australia,David Hunt,Paperback,4.0,22.98,$,,9781863956116,Humour,dataset/Humour/0000085.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4472/9781447250845.jpg,Off the Leash: The Secret Life of Dogs,Rupert Fawcett,Hardback,4.5,9.6,$,12.4,9781447250845,Humour,dataset/Humour/0000086.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0620/9780062066312.jpg,How to Archer,Sterling Archer,Paperback,4.0,11.11,$,18.0,9780062066312,Humour,dataset/Humour/0000087.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7850/9781785031090.jpg,The Amazing Book is Not on Fire,Dan Howell,Hardback,4.5,19.77,$,,9781785031090,Humour,dataset/Humour/0000088.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5930/9780593076446.jpg,The Unmumsy Mum,The Unmumsy Mum,Hardback,4.0,14.58,$,16.0,9780593076446,Humour,dataset/Humour/0000089.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7624/9780762458684.jpg,Lobster Is the Best Medicine,Liz Climo,Hardback,4.5,9.64,$,10.99,9780762458684,Humour,dataset/Humour/0000090.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7868/9781786892270.jpg,The Beautiful Poetry of Donald Trump,Robert Sears,Hardback,3.5,10.83,$,12.4,9781786892270,Humour,dataset/Humour/0000091.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3072/9780307279460.jpg,A Walk in the Woods,Bill Bryson,Paperback,4.0,7.55,$,8.3,9780307279460,Humour,dataset/Humour/0000092.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4521/9781452110585.jpg,I Could Pee on This,Francesco Marciuliano,Hardback,4.0,9.61,$,12.07,9781452110585,Humour,dataset/Humour/0000093.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4091/9781409177968.jpg,Stay Sexy and Don't Get Murdered,Georgia Hardstark,Hardback,4.0,22.53,$,,9781409177968,Humour,dataset/Humour/0000094.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4736/9781473639607.jpg,Hurrah for Gin,Katie Kirby,Hardback,4.5,14.62,$,21.1,9781473639607,Humour,dataset/Humour/0000095.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7181/9780718183592.jpg,The Ladybird Book of the Hipster,Joel Morris,Hardback,4.0,7.82,$,10.3,9780718183592,Humour,dataset/Humour/0000096.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4767/9781476747019.jpg,I Am Pusheen the Cat,Claire Belton,Paperback,4.0,9.35,$,12.9,9781476747019,Humour,dataset/Humour/0000097.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9058/9781905825905.jpg,The Pointless Book,Alfie Deyes,Paperback,4.0,7.33,$,11.4,9781905825905,Humour,dataset/Humour/0000098.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4494/9781449470890.jpg,Heart and Brain,The Awkward Yeti,Paperback,4.5,9.81,$,15.0,9781449470890,Humour,dataset/Humour/0000099.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2419/9780241951460.jpg,My Family and Other Animals,Gerald Durrell,Paperback,4.0,8.62,$,,9780241951460,Humour,dataset/Humour/0000100.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4721/9781472117106.jpg,The Very Hungover Caterpillar,Emlyn Rees,Hardback,4.0,8.6,$,12.4,9781472117106,Humour,dataset/Humour/0000101.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1437/9780143793397.jpg,Paris and Other Disappointments,Adam Rozenbachs,Paperback,0.0,21.07,$,21.74,9780143793397,Humour,dataset/Humour/0000102.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141039800.jpg,The Fry Chronicles,Stephen Fry,Paperback,4.0,10.04,$,11.5,9780141039800,Humour,dataset/Humour/0000103.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4721/9781472109798.jpg,We're Going On A Bar Hunt,Emlyn Rees,Hardback,4.0,9.32,$,12.4,9781472109798,Humour,dataset/Humour/0000104.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7181/9780718184353.jpg,How it Works: The Dog,Jason Hazeley,Hardback,4.0,7.86,$,10.3,9780718184353,Humour,dataset/Humour/0000105.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7624/9780762449309.jpg,Doctor Who: Light-Up Tardis Kit,Richard Dinnick,Paperback,4.0,5.82,$,7.99,9780762449309,Humour,dataset/Humour/0000106.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4472/9781447283317.jpg,Yes Please,Amy Poehler,Paperback,4.0,10.63,$,12.9,9781447283317,Humour,dataset/Humour/0000107.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7874/9781787470439.jpg,You Do You,Sarah Knight,Hardback,3.5,11.84,$,18.0,9781787470439,Humour,dataset/Humour/0000108.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8479/9781847948397.jpg,The Book of the Year 2018,No Such Thing As A Fish,Hardback,4.5,14.88,$,16.0,9781847948397,Humour,dataset/Humour/0000109.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0075/9780007532322.jpg,The Wit & Wisdom of Tyrion Lannister,George R. R. Martin,Hardback,3.5,9.38,$,9.5,9780007532322,Humour,dataset/Humour/0000110.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4767/9781476791616.jpg,A Work in Progress,Connor Franta,Paperback,4.5,9.92,$,17.0,9781476791616,Humour,dataset/Humour/0000111.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5712/9780571297917.jpg,"1,227 QI Facts to Blow Your Socks Off",John Lloyd,Hardback,4.0,5.97,$,12.4,9780571297917,Humour,dataset/Humour/0000112.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7864/9781786482242.jpg,Five Go On A Strategy Away Day,Bruno Vincent,Hardback,3.5,5.0,$,10.3,9781786482242,Humour,dataset/Humour/0000113.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4494/9781449492977.jpg,Little Moments of Love,Catana Chetwynd,Hardback,4.5,10.05,$,15.0,9781449492977,Humour,dataset/Humour/0000114.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4071/9781407124414.jpg,Everything's Amazing (sort of),Liz Pichon,Paperback,4.5,13.79,$,,9781407124414,Humour,dataset/Humour/0000115.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7893/9780789331144.jpg,The Bob's Burgers Burger Book,Loren Bouchard,Hardback,4.5,14.3,$,16.0,9780789331144,Humour,dataset/Humour/0000116.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1431/9780143131809.jpg,The Odd 1s Out,James Rallison,Paperback,4.5,11.57,$,16.0,9780143131809,Humour,dataset/Humour/0000117.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4440/9781444004243.jpg,Asterix: Omnibus 2,Rene Goscinny,Paperback,4.5,21.62,$,,9781444004243,Humour,dataset/Humour/0000118.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4494/9781449479619.jpg,Big Mushy Happy Lump,Sarah Andersen,Paperback,4.5,8.59,$,15.0,9781449479619,Humour,dataset/Humour/0000119.jpg
