image,name,author,format,book_depository_stars,price,currency,old_price,isbn,category,img_paths
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3303/9780330351690.jpg,Into the Wild,Jon Krakauer,Paperback,4.0,7.07,$,11.4,9780330351690,Biography,dataset/Biography/0000032.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4472/9781447233176.jpg,Burial Rites,Hannah Kent,Paperback,4.0,7.93,$,11.5,9781447233176,Biography,dataset/Biography/0000033.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7475/9780747568766.jpg,Just Kids,Patti Smith,Paperback,4.0,9.43,$,12.4,9780747568766,Biography,dataset/Biography/0000034.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4516/9781451695199.jpg,Proof of Heaven,Dr. Eben Alexander,Paperback,3.5,13.01,$,17.0,9781451695199,Biography,dataset/Biography/0000035.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0995/9780099523994.jpg,Persepolis I & II,Marjane Satrapi,Paperback,4.5,10.56,$,12.4,9780099523994,Biography,dataset/Biography/0000036.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2413/9780241399750.jpg,Hinch Yourself Happy,Mrs Hinch,Hardback,4.0,13.67,$,16.0,9780241399750,Biography,dataset/Biography/0000037.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4059/9781405937184.jpg,The Salt Path,Raynor Winn,Paperback,4.0,9.53,$,12.9,9781405937184,Biography,dataset/Biography/0000038.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4711/9781471157790.jpg,Born to Run,Bruce Springsteen,Hardback,4.0,27.12,$,,9781471157790,Biography,dataset/Biography/0000039.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3305/9780330533447.jpg,The Immortal Life of Henrietta Lacks,Rebecca Skloot,Paperback,4.0,8.48,$,12.9,9780330533447,Biography,dataset/Biography/0000040.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2419/9780241973035.jpg,In Order To Live,Yeonmi Park,Paperback,4.5,9.68,$,12.9,9780241973035,Biography,dataset/Biography/0000041.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7823/9781782390626.jpg,Wild,Cheryl Strayed,Paperback,4.0,8.79,$,9.5,9781782390626,Biography,dataset/Biography/0000042.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7515/9780751535662.jpg,Scar Tissue,Anthony Kiedis,Paperback,4.0,10.66,$,13.9,9780751535662,Biography,dataset/Biography/0000043.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2412/9780241217931.jpg,#Girlboss,Sophia Amoruso,Paperback,3.5,7.44,$,9.5,9780241217931,Biography,dataset/Biography/0000044.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0072/9780007216857.jpg,The Year of Magical Thinking,Joan Didion,Paperback,4.0,7.82,$,8.8,9780007216857,Biography,dataset/Biography/0000045.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7802/9781780225920.jpg,Do No Harm,Henry Marsh,Paperback,4.0,8.0,$,11.4,9781780225920,Biography,dataset/Biography/0000046.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4472/9781447200185.jpg,Into Thin Air,Jon Krakauer,Paperback,4.0,8.49,$,12.4,9781447200185,Biography,dataset/Biography/0000047.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9254/9781925498523.jpg,The Trauma Cleaner,Sarah Krasnostein,Paperback,4.0,20.2,$,,9781925498523,Biography,dataset/Biography/0000048.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7432/9780743200400.jpg,One Up On Wall Street,Peter Lynch,Paperback,4.0,10.95,$,16.0,9780743200400,Biography,dataset/Biography/0000049.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1411/9780141182575.jpg,In Cold Blood,Truman Capote,Paperback,4.0,9.11,$,10.3,9780141182575,Biography,dataset/Biography/0000050.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5521/9780552170321.jpg,Red Notice,Bill Browder,Paperback,4.5,10.76,$,12.4,9780552170321,Biography,dataset/Biography/0000051.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3409/9780340936177.jpg,My Booky Wook,Russell Brand,Paperback,3.5,9.34,$,13.9,9780340936177,Biography,dataset/Biography/0000052.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1419/9780141985138.jpg,How to Change Your Mind,Michael Pollan,Paperback,4.5,10.28,$,12.4,9780141985138,Biography,dataset/Biography/0000053.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1404/9780140442106.jpg,Letters from a Stoic,Seneca,Paperback,4.5,8.7,$,11.4,9780140442106,Biography,dataset/Biography/0000054.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0994/9780099457046.jpg,Moab Is My Washpot,Stephen Fry,Paperback,4.0,5.99,$,12.9,9780099457046,Biography,dataset/Biography/0000055.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7848/9781784871512.jpg,The Gulag Archipelago,Aleksandr Solzhenitsyn,Paperback,4.0,16.03,$,21.1,9781784871512,Biography,dataset/Biography/0000056.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1419/9780141979366.jpg,The Shepherd's Life,James Rebanks,Paperback,4.0,9.73,$,12.9,9780141979366,Biography,dataset/Biography/0000057.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3304/9780330492270.jpg,The Psychopath Test,Jon Ronson,Paperback,4.0,8.23,$,12.9,9780330492270,Biography,dataset/Biography/0000058.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1413/9780141394817.jpg,Autobiography,Morrissey,Paperback,3.5,10.28,$,12.9,9780141394817,Biography,dataset/Biography/0000059.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5712/9780571226160.jpg,The Bell Jar,Sylvia Plath,Paperback,4.0,8.56,$,10.3,9780571226160,Biography,dataset/Biography/0000060.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8761/9780876120798.jpg,Autobiography of a Yogi,Paramahansa Yogananda,Paperback,4.0,9.6,$,,9780876120798,Biography,dataset/Biography/0000061.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7538/9780753823835.jpg,Call The Midwife,Jennifer Worth,Paperback,4.0,7.9,$,11.4,9780753823835,Biography,dataset/Biography/0000062.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0995/9780099532538.jpg,What I Talk About When I Talk About Running,Haruki Murakami,Paperback,4.0,8.33,$,10.3,9780099532538,Biography,dataset/Biography/0000063.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3073/9780307388407.jpg,Open,Andre Agassi,Paperback,4.0,11.97,$,12.4,9780307388407,Biography,dataset/Biography/0000064.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4087/9781408711392.jpg,Fire and Fury,Michael Wolff,Paperback,3.5,17.89,$,20.1,9781408711392,Biography,dataset/Biography/0000065.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3854/9780385496490.jpg,"Tuesdays with Morrie: an Old Man, a Young Man, and Life's Greatest Lesson",Mitch Albom,Paperback,4.0,7.0,$,8.3,9780385496490,Biography,dataset/Biography/0000066.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6077/9781607749769.jpg,Women In Science,Rachel Ignotofsky,Hardback,4.5,16.43,$,17.0,9781607749769,Biography,dataset/Biography/0000067.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7475/9780747589358.jpg,"Eat, Pray, Love",Elizabeth Gilbert,Paperback,3.5,8.09,$,8.8,9780747589358,Biography,dataset/Biography/0000068.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3745/9780374500016.jpg,Night,Elie Wiesel,Paperback,4.5,8.69,$,10.3,9780374500016,Biography,dataset/Biography/0000069.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0073/9780007378036.jpg,Unbroken,Laura Hillenbrand,Paperback,4.5,10.41,$,,9780007378036,Biography,dataset/Biography/0000070.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7423/9781742372389.jpg,The Happiest Refugee,Anh Do,Paperback,4.0,20.87,$,,9781742372389,Biography,dataset/Biography/0000071.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7538/9780753826614.jpg,Life,Keith Richards,Paperback,4.0,11.18,$,13.9,9780753826614,Biography,dataset/Biography/0000072.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4088/9781408845042.jpg,Kitchen Confidential,Anthony Bourdain,Paperback,4.0,10.02,$,13.9,9781408845042,Biography,dataset/Biography/0000073.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9788/1722/9788172241643.jpg,Mein Kampf,Adolf Hitler,Paperback,3.0,13.49,$,,9788172241643,Biography,dataset/Biography/0000074.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5098/9781509858613.jpg,This is Going to Hurt,Adam Kay,Hardback,4.5,12.81,$,21.1,9781509858613,Biography,dataset/Biography/0000075.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3491/9780349113913.jpg,Me Talk Pretty One Day,David Sedaris,Paperback,4.0,7.38,$,11.4,9780349113913,Biography,dataset/Biography/0000076.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5266/9781526611635.jpg,Three Women,Lisa Taddeo,Hardback,4.0,16.94,$,21.1,9781526611635,Biography,dataset/Biography/0000077.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4019/9781401937539.jpg,Dying to be Me,Anita Moorjani,Paperback,4.0,10.46,$,15.0,9781401937539,Biography,dataset/Biography/0000078.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3305/9780330523677.jpg,Awakenings,Oliver Sacks,Paperback,4.0,6.03,$,13.9,9780330523677,Biography,dataset/Biography/0000079.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4862/9780486298238.jpg,Meditations,Marcus Aurelius,Paperback,4.0,4.02,$,,9780486298238,Biography,dataset/Biography/0000080.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4059/9781405923538.jpg,Unnatural Causes,Dr Richard Shepherd,Paperback,4.5,9.45,$,11.4,9781405923538,Biography,dataset/Biography/0000081.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0999/9780099909408.jpg,A Moveable Feast,Ernest Hemingway,Paperback,4.0,6.95,$,8.8,9780099909408,Biography,dataset/Biography/0000082.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4447/9781444734164.jpg,Is it Just Me?,Miranda Hart,Paperback,4.0,8.35,$,12.9,9781444734164,Biography,dataset/Biography/0000083.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4447/9781444776775.jpg,The Reason I Jump: one boy's voice from the silence of autism,Naoki Higashida,Paperback,4.0,7.63,$,12.9,9781444776775,Biography,dataset/Biography/0000084.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3408/9780340839966.jpg,Liar's Poker,Michael Lewis,Paperback,4.0,7.83,$,12.4,9780340839966,Biography,dataset/Biography/0000085.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0622/9780062238863.jpg,American Sniper,Chris Kyle,Paperback,4.0,7.81,$,10.3,9780062238863,Biography,dataset/Biography/0000086.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0082/9780008220563.jpg,Hillbilly Elegy,J. D. Vance,Paperback,4.0,9.82,$,11.5,9780008220563,Biography,dataset/Biography/0000087.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1413/9780141315188.jpg,The Diary of a Young Girl,Anne Frank,Paperback,4.0,8.29,$,10.3,9780141315188,Biography,dataset/Biography/0000088.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3453/9780345350688.jpg,The Autobiography of Malcolm X,Malcolm X,Paperback,4.5,8.28,$,8.3,9780345350688,Biography,dataset/Biography/0000089.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1411/9780141183053.jpg,Homage to Catalonia,George Orwell,Paperback,4.0,9.53,$,11.4,9780141183053,Biography,dataset/Biography/0000090.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5098/9781509850860.jpg,Recovery,Russell Brand,Paperback,4.0,7.54,$,11.4,9781509850860,Biography,dataset/Biography/0000091.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0612/9780061240164.jpg,Game,Neil Strauss,Paperback,3.5,9.4,$,10.3,9780061240164,Biography,dataset/Biography/0000092.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141028415.jpg,The Corfu Trilogy,Gerald Durrell,Paperback,4.5,15.8,$,18.0,9780141028415,Biography,dataset/Biography/0000093.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141034263.jpg,Three Cups of Tea,Greg Mortenson,Paperback,3.5,9.99,$,12.9,9780141034263,Biography,dataset/Biography/0000094.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7538/9780753809877.jpg,Endurance: Shackleton's Incredible Voyage,Alfred Lansing,Paperback,4.5,5.61,$,12.9,9780753809877,Biography,dataset/Biography/0000095.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1430/9780143039884.jpg,Eichmann in Jerusalem,Hannah Arendt,Paperback,4.0,11.95,$,13.9,9780143039884,Biography,dataset/Biography/0000096.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8440/9781844081820.jpg,The Glass Castle,Jeannette Walls,Paperback,4.5,7.68,$,11.4,9781844081820,Biography,dataset/Biography/0000097.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5710/9780571081783.jpg,The Bell Jar,Sylvia Plath,Paperback,4.0,8.72,$,11.4,9780571081783,Biography,dataset/Biography/0000098.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3491/9780349140100.jpg,Gurkha,Colour Sergeant Kailash Limbu,Paperback,4.0,5.24,$,11.4,9780349140100,Biography,dataset/Biography/0000099.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4472/9781447259947.jpg,An Astronaut's Guide to Life on Earth,Chris Hadfield,Paperback,4.0,7.75,$,11.5,9781447259947,Biography,dataset/Biography/0000100.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0991/9780099173311.jpg,Surely You're Joking Mr Feynman,Richard P. Feynman,Paperback,4.5,11.09,$,13.9,9780099173311,Biography,dataset/Biography/0000101.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0621/9780062124296.jpg,How to Be a Woman,Caitlin Moran,Paperback,3.5,9.14,$,,9780062124296,Biography,dataset/Biography/0000102.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4165/9781416526247.jpg,Infidel,Ayaan Hirsi Ali,Paperback,4.0,9.05,$,12.9,9781416526247,Biography,dataset/Biography/0000103.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4087/9781408711408.jpg,Fire and Fury,Michael Wolff,Hardback,3.5,9.03,$,25.2,9781408711408,Biography,dataset/Biography/0000104.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4472/9781447210986.jpg,The Boys In The Boat,Daniel James Brown,Paperback,4.5,8.06,$,11.4,9781447210986,Biography,dataset/Biography/0000105.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5266/9781526611659.jpg,Three Women,Lisa Taddeo,Paperback,4.0,17.44,$,20.1,9781526611659,Biography,dataset/Biography/0000106.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7823/9781782390695.jpg,Tiny Beautiful Things,Cheryl Strayed,Paperback,4.5,8.62,$,11.4,9781782390695,Biography,dataset/Biography/0000107.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2413/9780241322710.jpg,Everything I Know About Love,Dolly Alderton,Hardback,4.0,15.64,$,16.0,9780241322710,Biography,dataset/Biography/0000108.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7538/9780753825853.jpg,Shadows Of The Workhouse,Jennifer Worth,Paperback,4.0,8.04,$,11.4,9780753825853,Biography,dataset/Biography/0000109.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1411/9780141184388.jpg,Down and Out in Paris and London,George Orwell,Paperback,4.0,8.72,$,10.3,9780141184388,Biography,dataset/Biography/0000110.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7538/9780753827871.jpg,Call The Midwife,Jennifer Worth,Paperback,4.0,7.89,$,11.4,9780753827871,Biography,dataset/Biography/0000111.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3491/9780349100135.jpg,If This Is A Man/The Truce,Primo Levi,Paperback,4.5,8.65,$,12.9,9780349100135,Biography,dataset/Biography/0000112.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5527/9780552779180.jpg,French Children Don't Throw Food,Pamela Druckerman,Paperback,4.0,9.48,$,10.5,9780552779180,Biography,dataset/Biography/0000113.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8466/9781846681325.jpg,Complications,Atul Gawande,Paperback,4.5,8.99,$,12.9,9781846681325,Biography,dataset/Biography/0000114.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2419/9780241972137.jpg,The Spy and the Traitor,Ben Macintyre,Paperback,4.5,9.42,$,13.0,9780241972137,Biography,dataset/Biography/0000115.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6188/9780618871711.jpg,Fun Home,Alison Bechdel,Paperback,4.0,14.86,$,17.0,9780618871711,Biography,dataset/Biography/0000116.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0919/9780091940744.jpg,How To Be a Woman,Caitlin Moran,Paperback,3.5,9.27,$,11.4,9780091940744,Biography,dataset/Biography/0000117.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8604/9781860497926.jpg,"Girl, Interrupted",Susanna Kaysen,Paperback,4.0,7.32,$,11.4,9781860497926,Biography,dataset/Biography/0000118.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5098/9781509822805.jpg,Gratitude,Oliver Sacks,Hardback,4.0,7.82,$,12.9,9781509822805,Biography,dataset/Biography/0000119.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4736/9781473621503.jpg,The Surrender Experiment,Michael A. Singer,Paperback,4.0,8.29,$,13.9,9781473621503,Biography,dataset/Biography/0000120.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3072/9780307279187.jpg,Born to Run,Christopher McDougall,Paperback,4.5,13.76,$,17.0,9780307279187,Biography,dataset/Biography/0000121.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5713/9780571308040.jpg,Beastie Boys Book,Michael Diamond,Hardback,4.5,33.08,$,,9780571308040,Biography,dataset/Biography/0000122.jpg
